"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准變更日期"
"7393","53537327","德盈系統科技有限公司","臺北市中山區敬業一路135號6樓","郭韋廷","10000000","1101221"
"7394","53538613","臺灣格力股份有限公司","臺北市中山區北安路595巷2弄3號1樓","廖全平","330000000","1101213"
"7395","53538732","金麒創意有限公司","新北市永和區保平路93巷2弄8號（1樓）","朱彥蓉","2000000","1101221"
"7396","53539275","光合建築股份有限公司","臺北市松山區敦化南路1段102號11樓之1","柴世強","40000000","1101207"
"7397","53540408","欣翔億建設股份有限公司","新北市中和區福祥路62號5樓","廖嘉慶","25000000","1101215"
"7398","53543123","信浩工程有限公司","新北市三重區重新路2段21號8樓","羅右程","500000","1101227"
"7399","53543897","集客力數位行銷有限公司","桃園市中壢區中北路二段386之1號","王浩宇","5000000","1101217"
"7400","53545332","佳品百貨有限公司","臺北市大同區民生西路240號1樓","林家右","4000000","1101222"
"7401","53546022","大家建材事業股份有限公司","臺北市內湖區陽光街381號1樓","周淑華","10000000","1101208"
"7402","53548210","勁捷生物科技股份有限公司","臺北市內湖區行愛路77巷56號3樓","王勝興","53809210","1101207"
"7403","53548696","瓏山林建設股份有限公司","臺北市松山區民生東路3段109號18樓","林鴻堯","49800000","1101215"
"7404","53549766","翰亞國際開發股份有限公司","臺北市內湖區堤頂大道2段501號9樓","陳國慶","2000000","1101223"
"7405","53549891","璞成廣告股份有限公司","臺北市中山區中山北路2段65巷2弄9號","楊岳虎","1600000","1101228"
"7406","53550051","城邦華榕媒體股份有限公司","臺北市中山區民生東路2段141號11樓","何飛鵬","140000000","1101222"
"7407","53550067","你好我好有限公司","臺北市大同區迪化街1段14巷8號1樓","伊禮由香","500000","1101213"
"7408","53550242","淘囍有限公司","臺北市大安區延吉街233巷11號1樓","梁詩雅","6000000","1101224"
"7409","53550539","行動貝果有限公司","臺北市信義區東興路51號2樓","鍾哲民","233000000","1101229"
"7410","53550876","北歐國際行銷有限公司","臺北市中山區復興北路48號3樓","王正之","1000000","1101227"
"7411","53553634","南僑美食餐飲顧問股份有限公司","臺北市大同區重慶北路3段276號7樓","王志美","5000000","1101220"
"7412","53553732","瑞卓台灣有限公司","臺北市中山區樂群二路267號4樓之2","Daniel Maurice WAGNER","11151060","1101230"
"7413","53554599","億凡國際股份有限公司","臺北市大安區和平東路3段400號","陳姵華","10100000","1101229"
"7414","53554697","金禾勝資訊有限公司","新北市中和區中和路196巷9弄3號","蔡曜鍊","510000","1101203"
"7415","53558286","台灣小林藥業股份有限公司","臺北市中正區衡陽路51號11樓之4","秋田浩司","8000000","1101209"
"7416","53558379","智雲科技股份有限公司","臺北市南港區南港路2段99之10號2樓","王俊博","27729190","1101228"
"7417","53558482","初乳國際股份有限公司","桃園市中壢區新街里元化路224巷12樓","蕭秀蘭","1000000","1101203"
"7418","53558666","卡芮詩國際貿易有限公司","臺北市中山區復興北路2號4樓之10","謝忠義","29400000","1101229"
"7419","53558878","和諧創意投資股份有限公司","臺北市大安區忠孝東路3段10巷10號1樓","劉筱玫","27000000","1101222"
"7420","53559638","智基資訊科技股份有限公司","臺北市中正區南陽街13號9樓","","5000000","1101213"
"7421","53560699","元盛生醫電子股份有限公司","臺北市中山區南京東路2段165號3樓","陳威宇","92210960","1101202"
"7422","53561389","信金國際股份有限公司","臺北市松山區復興北路369號4樓","張荔偉","20000000","1101228"
"7423","53561563","領域國際有限公司","臺北市內湖區南京東路6段451巷57號10樓之17","徐鳳麟","1000000","1101201"
"7424","53561753","尚裕春投資有限公司","桃園市桃園區中正路1247號10樓之1","張雅甄","40000000","1101220"
"7425","53562818","頂佳開發股份有限公司","臺北市內湖區西康里內湖路1段66號6樓","陳宏隆","1410000000","1101206"
"7426","53562845","川云國際室內設計有限公司","臺北市大同區承德路1段46號3樓","黃劭耘","5000000","1101210"
"7427","53563176","華譽加納整合行銷有限公司","臺北市內湖區內湖路1段707號8樓","薛伊納","1000000","1101206"
"7428","53563400","錦昌建設股份有限公司","臺北市中正區忠孝東路2段54號4樓","謝幸錦","25000000","1101216"
"7429","53563561","友佳旅行社有限公司","臺北市松山區八德路3段155巷3號","謝秀文","6000000","1101202"
"7430","53563865","福智美科技股份有限公司","臺北市內湖區瑞光路358巷30弄8號4樓","汪鼎華","48477040","1101209"
"7431","53563942","台農發股份有限公司","臺北市中山區南京東路3段70號2樓","洪忠修","240000000","1101229"
"7432","53565462","東欣美護有限公司","臺北市中山區南京東路1段16號4樓之6","傅淑英","2000000","1101202"
"7433","53566103","寶明國際股份有限公司","臺北市松山區復興北路369號4樓","張荔偉","20000000","1101230"
"7434","53566125","汎海投資有限公司","桃園市龜山區文化里科技二路37號","王蕙貞","6500000","1101206"
"7435","53567145","慕求生技股份有限公司","臺北市大安區信義路4段96號7樓之2","高禎祥","234000000","1101227"
"7436","53567692","瑞亞生醫股份有限公司","臺北市內湖區新湖一路87號7樓","李典穎","123000000","1101203"
"7437","53568307","晨譽實業有限公司","臺北市松山區光復北路35號3樓","張永康","7000000","1101215"
"7438","53569050","捷崴股份有限公司","臺北市中正區詔安街266號1樓","彭劉清妹","500000","1101220"
"7439","53569586","捷鴻管理顧問股份有限公司","高雄市苓雅區四維三路263號7樓","陳易鴻","3000000","1101217"
"7440","53569729","多邦金屬有限公司","高雄市三民區大豐二路485號2樓","劉全上","4000000","1101206"
"7441","53570042","雅比斯鋼鐵實業有限公司","高雄市大社區中華路20巷28號6樓","杜志漢","10000000","1101210"
"7442","53570752","兆京建設有限公司","高雄市鳳山區鳳南一路82號1樓","陳蓉宸","15000000","1101203"
"7443","53570958","瑞傑投資股份有限公司","高雄市新興區開封路301巷29號1樓","李佩珊","250392500","1101221"
"7444","53573049","上阜康開發有限公司","高雄市左營區文川路433號1樓","曾繼輝","1000000","1101214"
"7445","53573462","凱帆漁業股份有限公司","高雄市前鎮區漁港東二路3號2樓","林忻愉","25000000","1101208"
"7446","53575118","貝拉米宴會設計有限公司","高雄市大樹區中華路175號","張書輔","13000000","1101216"
"7447","53575659","瑞凱投資股份有限公司","高雄市新興區開封路301巷29號1樓","王群霖","274596000","1101223"
"7448","53578564","興皇科技有限公司","高雄市三民區通化街120號","許峰瑛","1000000","1101213"
"7449","53578826","兆葳工程有限公司","高雄市左營區新莊一路162號23樓之2","胡春靖","100000","1101222"
"7450","53580745","元邑世界資源有限公司","高雄市鳳山區和德街63巷12號1樓","林翊璿","9000000","1101213"
"7451","53580858","無設限建築室內設計有限公司","高雄市苓雅區青年一路169號3樓","蕭宏典","2000000","1101215"
"7452","53581961","研極國際有限公司","高雄市左營區華夏路770號1樓","陳建宏","200000","1101206"
"7453","53582167","理想家節能科技股份有限公司","臺北市信義區忠孝東路5段770號5樓","Chan Pee Teck Peter 曾彼得","5000000","1101202"
"7454","53585235","力翰全球股份有限公司","高雄市橋頭區建樹路建國巷15號1樓","吳宗翰","10000000","1101223"
"7455","53586781","六合五金企業有限公司","高雄市大寮區江山路96之46號","邱林水","2000000","1101209"
"7456","53589422","協群工程有限公司","高雄市鳳山區頂昌街10號1樓","黃騰森","1000000","1101213"
"7457","53591406","協宏機械工程有限公司","屏東縣萬丹鄉田厝村寳田路339巷3號1樓","洪秋蘭","500000","1101215"
"7458","53591911","德仁實業有限公司","高雄市仁武區京富路310號1樓","蕭力仁","25000000","1101201"
"7459","53592995","瑪西摩國際有限公司","高雄市鼓山區龍德路118巷31號1樓","賴揚名","500000","1101220"
"7460","53593925","清甯興業有限公司","高雄市左營區博愛三路392號6樓","江陳彩美","17000000","1101203"
"7461","53594966","旻峰有限公司","高雄市鳳山區瑞竹路171號","蔡宜容","1000000","1101201"
"7462","53595212","辰隆土木包工業有限公司","高雄市小港區康莊路55巷7之2號","張智彰","1000000","1101220"
"7463","53595819","藝術世界花卉國際有限公司","高雄市梓官區港九街7號1樓","歐振財","1000000","1101203"
"7464","53596079","佑偉科技有限公司","高雄市燕巢區安林四街20號","陳佳華","5000000","1101222"
"7465","53596628","上沅國際行銷有限公司","高雄市鳳山區鳳北路116號4樓","林柏鴻","1000000","1101224"
"7466","53598251","匯蓁電子科技股份有限公司","高雄市新興區民權一路251號19樓之1","邢家蓁","22210140","1101221"
"7467","53599511","保富齡健康事業股份有限公司","新北市中和區中正路928號3樓","白靖騰","160000000","1101202"
"7468","53600073","達隆成漁業股份有限公司","屏東縣東港鎮東和里10鄰朝隆路118號1樓","陳榮隆","5000000","1101227"
"7469","53600355","遠城營造有限公司","桃園市大溪區內柵路一段87號1樓","蔡妙珊","30000000","1101222"
"7470","53600600","迎嘉投資股份有限公司","桃園市桃園區同安里中正路1098號14樓","宋永明","10000000","1101201"
"7471","53603640","金嘉隆企業股份有限公司","臺南市新化區全興里竹子腳280號","尤忠山","29403000","1101215"
"7472","53604556","承茂科技股份有限公司","新竹縣竹北市中興里嘉豐六路一段96號三樓","林建廷","24000000","1101224"
"7473","53604649","依德生物醫學有限公司","桃園市蘆竹區興福街21號1樓","林梅芳","2000000","1101201"
"7474","53605106","頤昌建設股份有限公司","桃園市桃園區藝文一街86之6號15樓","陳雅芳","40000000","1101223"
"7475","53605957","宥懿股份有限公司","臺中市南區永興里工學二街223號1樓","周英香","6000000","1101227"
"7476","53607701","昶瑞機電股份有限公司","臺中市龍井區忠和里台西南路272號","蔡翔如","210299000","1101203"
"7477","53608167","順武堂有限公司","雲林縣四湖鄉廣溝村廣溝厝路256號","","2000000","1101206"
"7478","53608342","冠杰工程有限公司","基隆市中山區和慶里中和路168巷10弄20號4樓","李湘普","2500000","1101203"
"7479","53608976","盛豐鈑金企業有限公司","臺南市歸仁區七甲里南潭三街47號1樓","楊豐旭","5000000","1101220"
"7480","53609216","莆林實業有限公司","屏東縣潮州鎮泗林里開元路25-1號1樓","陳昱宏","1000000","1101228"
"7481","53610369","揚昇汽車股份有限公司","新竹市東區中華路一段259號","范揚垗","50000000","1101201"
"7482","53610918","觀文農業生技股份有限公司","新竹市北區光田里水田街161巷2弄15號1樓","徐碧鳳","2000000","1101227"
"7483","53611542","安卓資訊股份有限公司","臺中市西屯區永福路22巷26號1樓","潘宏富","5000000","1101227"
"7484","53613648","金田塑膠模具有限公司","臺南市仁德區新田里義林南路988巷41號1樓","唐月琴","1000000","1101220"
"7485","53614870","民富工程有限公司","臺中市太平區育仁路47巷2號1樓","黃建誌","5000000","1101202"
"7486","53615553","宏蕎建設股份有限公司","桃園市桃園區北埔里莊二街212之8號","馮輝龍","29000000","1101228"
"7487","53616531","東建興建設有限公司","花蓮縣花蓮市國威里光復街87號4樓","馮建華","1000000","1101203"
"7488","53619262","春天家福建設有限公司","宜蘭縣冬山鄉柯林村長春路22-1號1樓","林紋如","20000000","1101206"
"7489","53619925","中礦發展股份有限公司","臺中市南屯區大業里大聖街342號","劉惠文","8000000","1101207"
"7490","53620704","穩勝貿易股份有限公司","屏東縣東港鎮興農里中正路3段91號1樓","黃玉婷","82900000","1101223"
"7491","53621680","鴻繽科技有限公司","臺南市安南區安西里安西二街108號1樓","郭思妤","5000000","1101216"
